Unique donor ID,Donor type,Amount,Donation Date,Donation source,Payment Method,Donor First Gift Date,Web Donation,Recurring Donation,Campaign week,Donor location
0011n00002BnpbYAAR,Individuals,25.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 13,Scotland
0011n00002BnpbFAAR,Individuals,50.0,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,0,,Week 13,England
0011n00002BnpcWAAR,Individuals,100.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 9,Scotland
0011n00002BnpcaAAB,Individuals,50.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 10,Scotland
0011n00002BnpcVAAR,Individuals,20.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 4,Scotland
0011n00002BnpcYAAR,Individuals,13.9,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 13,England
0011n00002BnpcuAAB,Individuals,30.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 11,England
0011n00002BnpcqAAB,Individuals,30.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 9,England
0011n00002Bo1RzAAJ,Companies,250.0,Microsoft.OleDb.Date,Appeal letter,Business Cheque,Microsoft.OleDb.Date,0,,Week 13,Scotland
0011n00002BnpdZAAR,Individuals,20.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 3,England
0011n00002BnpgGAAR,Individuals,100.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 11,Scotland
0011n00002BnpZRAAZ,Individuals,90.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 3,England
0011n00002BnpdbAAB,Individuals,100.0,Microsoft.OleDb.Date,Double the Love fundraising ,Credit cards,Microsoft.OleDb.Date,0,,Week 5,Scotland
0011n00002BnoeAAAR,Individuals,300.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 4,Wales
0011n00002BnvxJAAR,Individuals,150.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 3,England
0011n00002BnpdPAAR,Individuals,13.9,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 13,Scotland
0011n00002BnpemAAB,Individuals,13.9,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 11,England
0011n00002BnpekAAB,Individuals,70.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 11,Scotland
0011n00002BnhscAAB,Individuals,139.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 8,England
0011n00002BnpduAAB,Individuals,15.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 8,England
0011n00002BnpdTAAR,Individuals,10.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 4,England
0011n00002BnpdyAAB,Individuals,30.0,Microsoft.OleDb.Date,Mary's Meals Leaflets,Cheques,Microsoft.OleDb.Date,0,,Week 2,England
0011n00002BnpeAAAR,Individuals,50.0,Microsoft.OleDb.Date,Mary's Meals Leaflets,Cheques,Microsoft.OleDb.Date,0,,Week 2,England
0011n00002BnpdsAAB,Individuals,50.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 3,England
0011n00002BnpfaAAB,Individuals,50.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 4,Scotland
0011n00002BnpeNAAR,Individuals,13.9,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 3,Scotland
0011n00002BnpdvAAB,Individuals,20.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 13,England
0011n00002BnpfWAAR,Individuals,50.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 3,Scotland
0011n00002Bnq0hAAB,Individuals,25.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 4,Scotland
0011n00002Bnq3OAAR,Individuals,50.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 10,Scotland
0011n00002Bnq0sAAB,Individuals,83.4,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,1,,Week 1,Northern Ireland
0011n00002Bnq0sAAB,Individuals,14.0,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,1,,Week 1,Northern Ireland
0011n00002Bnq0nAAB,Individuals,40.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002Bnq0cAAB,Individuals,13.9,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 1,England
0011n00002Bnq0jAAB,Individuals,28.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 4,Scotland
0011n00002Bnq12AAB,Individuals,25.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002Bnq3VAAR,Individuals,108.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002Bnq13AAB,Individuals,100.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 9,England
0011n00002Bnq0LAAR,Individuals,13.9,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 1,Scotland
0011n00002BoENWAA3,Individuals,50.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 1,England
0011n00002Bnq09AAB,Individuals,50.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 10,Scotland
0011n00002BnphmAAB,Individuals,50.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 12,Scotland
0011n00002BnphlAAB,Individuals,13.9,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 13,England
0011n00002BnphMAAR,Individuals,25.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 9,England
0011n00002BnphIAAR,Individuals,30.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 3,Scotland
0011n00002BnpMXAAZ,Individuals,13.9,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002Bnph6AAB,Individuals,500.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002Bnph4AAB,Individuals,50.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 1,Scotland
0011n00002BnpgqAAB,Individuals,25.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 4,Scotland
0011n00002BnpglAAB,Individuals,500.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 7,Scotland
0011n00002BnpgiAAB,Individuals,40.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 4,England
0011n00002BnpfwAAB,Individuals,100.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 2,England
0011n00002Bnpg0AAB,Individuals,270.0,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002Bnp7jAAB,Individuals,20.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 12,England
0011n00002BnpgWAAR,Individuals,100.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 3,Scotland
0011n00002Bnq2iAAB,Individuals,13.9,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 1,England
0011n00002Bnq2oAAB,Individuals,300.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 1,England
0011n00002BnpiVAAR,Individuals,200.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 1,England
0011n00002BnpbjAAB,Individuals,20.0,Microsoft.OleDb.Date,Fundraising Projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002Bnq33AAB,Individuals,30.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 1,England
0011n00002BnpanAAB,Individuals,20.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 11,England
0011n00002BnpaHAAR,Individuals,400.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 13,Scotland
0011n00002Bnq1nAAB,Individuals,40.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 8,Northern Ireland
0011n00002Bnq2dAAB,Individuals,100.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 13,England
0011n00002Bnq1sAAB,Individuals,120.0,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,0,,Week 1,England
0011n00002BnjilAAB,Individuals,100.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 12,Wales
0011n00002Bnq1sAAB,Individuals,50.0,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,0,,Week 12,England
0011n00002BnkAmAAJ,Individuals,177.0,Microsoft.OleDb.Date,Fundraising Projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 8,Scotland
0011n00002BnhN1AAJ,Individuals,315.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 6,England
0011n00002BnlvmAAB,Individuals,30.0,Microsoft.OleDb.Date,Double the Love fundraising ,Credit cards,Microsoft.OleDb.Date,0,,Week 7,England
0011n00002BnhN1AAJ,Individuals,300.0,Microsoft.OleDb.Date,Double the Love fundraising ,Credit cards,Microsoft.OleDb.Date,0,,Week 13,England
0011n00002Bnn67AAB,Individuals,30.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 6,England
0011n00002Bnq3gAAB,Individuals,50.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BnkAzAAJ,Individuals,110.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002BnkB8AAJ,Individuals,50.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 6,Scotland
0011n00002BnkBDAAZ,Individuals,50.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 2,England
0011n00002Bnq4dAAB,Individuals,100.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 2,England
0011n00002BnkBDAAZ,Individuals,50.0,Microsoft.OleDb.Date,Offline donation,Cheques,Microsoft.OleDb.Date,0,,Week 7,England
0011n00002BnkBEAAZ,Individuals,50.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 10,Wales
0011n00002BnkBGAAZ,Individuals,100.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 4,Scotland
0011n00002BnkB9AAJ,Individuals,20.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 7,Scotland
0011n00002Bnq4dAAB,Individuals,100.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 8,England
0011n00002BnkB6AAJ,Individuals,20.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 12,Scotland
0011n00002Bnq4UAAR,Individuals,20.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 12,England
0011n00002BnXimAAF,Faith Groups,250.0,Microsoft.OleDb.Date,Appeal letter,Business Cheque,Microsoft.OleDb.Date,0,,Week 13,England
0011n00002BnkBuAAJ,Individuals,25.0,Microsoft.OleDb.Date,Double the Love fundraising ,Credit cards,Microsoft.OleDb.Date,0,,Week 3,England
0011n00002BnkAfAAJ,Individuals,100.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 13,England
0011n00002BnkD0AAJ,Individuals,50.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 4,England
0011n00002BnYI0AAN,Trusts & Foundations,150000.0,Microsoft.OleDb.Date,Double the Love fundraising ,Bank Transfer,Microsoft.OleDb.Date,0,,Week 4,England
0011n00002Bo1GFAAZ,Groups & Associations,75.0,Microsoft.OleDb.Date,Appeal letter,Business Cheque,Microsoft.OleDb.Date,0,,Week 12,Scotland
0011n00002BnkCSAAZ,Individuals,2.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 1,Scotland
0011n00002BnlwCAAR,Individuals,500.0,Microsoft.OleDb.Date,Double the Love fundraising ,Credit cards,Microsoft.OleDb.Date,0,,Week 12,England
0011n00002BnkDnAAJ,Individuals,42.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 12,England
0011n00002BnluDAAR,Individuals,13.9,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,1,,Week 3,Scotland
0011n00002Bo19zAAB,Groups & Associations,3800.0,Microsoft.OleDb.Date,Double the Love fundraising ,Bank Transfer,Microsoft.OleDb.Date,0,,Week 9,Scotland
0011n00002Bnlw6AAB,Individuals,25.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 4,Scotland
0011n00002Bnlw3AAB,Individuals,28.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 9,Scotland
0011n00002BnXLWAA3,Local Volunteer Group,459.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 5,Northern Ireland
0011n00002BnlupAAB,Individuals,30.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002BnXLWAA3,Local Volunteer Group,91.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 9,Northern Ireland
0011n00002BnXLWAA3,Local Volunteer Group,100.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 9,Northern Ireland
0011n00002BnXLWAA3,Local Volunteer Group,2116.64,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 9,Northern Ireland
0011n00002BnlujAAB,Individuals,20.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 3,England
0011n00002BnXLWAA3,Local Volunteer Group,104.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 11,Northern Ireland
0011n00002BnXLWAA3,Local Volunteer Group,239.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 5,Northern Ireland
0011n00002BnXLWAA3,Local Volunteer Group,230.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 6,Northern Ireland
0011n00002BnXLWAA3,Local Volunteer Group,194.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 7,Northern Ireland
0011n00002BnlujAAB,Individuals,20.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 9,England
0011n00002BnXLWAA3,Local Volunteer Group,1214.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 5,Northern Ireland
0011n00002BnXLWAA3,Local Volunteer Group,252.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 10,Northern Ireland
0011n00002BnXLWAA3,Local Volunteer Group,393.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 10,Northern Ireland
0011n00002BnlwyAAB,Individuals,40.0,Microsoft.OleDb.Date,Volunteer talk,Bank Transfer,Microsoft.OleDb.Date,0,,Week 10,England
0011n00002BnXLWAA3,Local Volunteer Group,70.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 11,Northern Ireland
0011n00002BnXLWAA3,Local Volunteer Group,229.6,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 11,Northern Ireland
0011n00002BnXLWAA3,Local Volunteer Group,154.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 13,Northern Ireland
0011n00002BnXLWAA3,Local Volunteer Group,100.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 12,Northern Ireland
0011n00002BnXLWAA3,Local Volunteer Group,1600.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 12,Northern Ireland
0011n00002BnXLWAA3,Local Volunteer Group,126.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 13,Northern Ireland
0011n00002BnXLWAA3,Local Volunteer Group,460.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 13,Northern Ireland
0011n00002BnlwRAAR,Individuals,13.8,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 7,Scotland
0011n00002BnlwUAAR,Individuals,10.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 7,Scotland
0011n00002BnlwTAAR,Individuals,56.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 13,England
0011n00002Bnlw7AAB,Individuals,25.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 6,England
0011n00002BnlyMAAR,Individuals,30.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 13,England
0011n00002BnlyHAAR,Individuals,13.9,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002Bnm5lAAB,Individuals,10.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 3,England
0011n00002BnlyPAAR,Individuals,50.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 2,Northern Ireland
0011n00002BntZkAAJ,Individuals,139.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 3,Scotland
0011n00002BnlyPAAR,Individuals,50.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 10,Northern Ireland
0011n00002BnlyUAAR,Individuals,13.9,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 1,Scotland
0011n00002BnlyPAAR,Individuals,100.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 11,Northern Ireland
0011n00002Bo0vIAAR,Companies,20.0,Microsoft.OleDb.Date,Collection Boxes,Bank Transfer,Microsoft.OleDb.Date,0,,Week 1,Scotland
0011n00002BnfdhAAB,Individuals,15.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 9,Scotland
0011n00002BnlwGAAR,Individuals,27.8,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 13,England
0011n00002Bnm39AAB,Individuals,50.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 6,Scotland
0011n00002Bnm1YAAR,Individuals,40.0,Microsoft.OleDb.Date,Fundraising Projects,Business Cheque,Microsoft.OleDb.Date,0,,Week 10,England
0011n00002Bnm1GAAR,Individuals,40.0,Microsoft.OleDb.Date,Fundraising Projects,Business Cheque,Microsoft.OleDb.Date,0,,Week 10,England
0011n00002Bnm1RAAR,Individuals,14.0,Microsoft.OleDb.Date,Fundraising Projects,Business Cheque,Microsoft.OleDb.Date,0,,Week 10,England
0011n00002BnlywAAB,Individuals,30.0,Microsoft.OleDb.Date,Fundraising Projects,Business Cheque,Microsoft.OleDb.Date,0,,Week 10,England
0011n00002Bnm1WAAR,Individuals,30.0,Microsoft.OleDb.Date,Fundraising Projects,Business Cheque,Microsoft.OleDb.Date,0,,Week 10,England
0011n00002BnlyyAAB,Individuals,20.0,Microsoft.OleDb.Date,Fundraising Projects,Business Cheque,Microsoft.OleDb.Date,0,,Week 10,England
0011n00002Bnm12AAB,Individuals,15.0,Microsoft.OleDb.Date,Fundraising Projects,Business Cheque,Microsoft.OleDb.Date,0,,Week 10,England
0011n00002Bnm16AAB,Individuals,50.0,Microsoft.OleDb.Date,Fundraising Projects,Business Cheque,Microsoft.OleDb.Date,0,,Week 10,England
0011n00002Bnm1BAAR,Individuals,45.0,Microsoft.OleDb.Date,Fundraising Projects,Business Cheque,Microsoft.OleDb.Date,0,,Week 10,England
0011n00002Bnlz6AAB,Individuals,20.0,Microsoft.OleDb.Date,Fundraising Projects,Business Cheque,Microsoft.OleDb.Date,0,,Week 10,England
0011n00002Bnm2RAAR,Individuals,20.0,Microsoft.OleDb.Date,Fundraising Projects,Business Cheque,Microsoft.OleDb.Date,0,,Week 10,England
0011n00002Bnm2kAAB,Individuals,40.0,Microsoft.OleDb.Date,Fundraising Projects,Business Cheque,Microsoft.OleDb.Date,0,,Week 10,England
0011n00002Bnm1FAAR,Individuals,20.0,Microsoft.OleDb.Date,Fundraising Projects,Business Cheque,Microsoft.OleDb.Date,0,,Week 10,England
0011n00002Bnm1IAAR,Individuals,70.0,Microsoft.OleDb.Date,Fundraising Projects,Business Cheque,Microsoft.OleDb.Date,0,,Week 10,England
0011n00002Bnm1uAAB,Individuals,30.0,Microsoft.OleDb.Date,Fundraising Projects,Business Cheque,Microsoft.OleDb.Date,0,,Week 10,England
0011n00002Bnm1sAAB,Individuals,15.0,Microsoft.OleDb.Date,Fundraising Projects,Business Cheque,Microsoft.OleDb.Date,0,,Week 10,England
0011n00002Bnm1rAAB,Individuals,30.0,Microsoft.OleDb.Date,Fundraising Projects,Business Cheque,Microsoft.OleDb.Date,0,,Week 10,England
0011n00002Bnm1nAAB,Individuals,40.0,Microsoft.OleDb.Date,Fundraising Projects,Business Cheque,Microsoft.OleDb.Date,0,,Week 10,England
0011n00002Bnm1yAAB,Individuals,30.0,Microsoft.OleDb.Date,Fundraising Projects,Business Cheque,Microsoft.OleDb.Date,0,,Week 10,England
0011n00002Bnm1kAAB,Individuals,25.0,Microsoft.OleDb.Date,Fundraising Projects,Business Cheque,Microsoft.OleDb.Date,0,,Week 10,England
0011n00002Bnm1EAAR,Individuals,20.0,Microsoft.OleDb.Date,Fundraising Projects,Business Cheque,Microsoft.OleDb.Date,0,,Week 10,England
0011n00002BnlzCAAR,Individuals,20.0,Microsoft.OleDb.Date,Fundraising Projects,Business Cheque,Microsoft.OleDb.Date,0,,Week 10,England
0011n00002Bnm2PAAR,Individuals,13.9,Microsoft.OleDb.Date,Fundraising Projects,Business Cheque,Microsoft.OleDb.Date,0,,Week 10,England
0011n00002Bnm1bAAB,Individuals,50.0,Microsoft.OleDb.Date,Fundraising Projects,Business Cheque,Microsoft.OleDb.Date,0,,Week 10,England
0011n00002Bnm18AAB,Individuals,70.0,Microsoft.OleDb.Date,Fundraising Projects,Business Cheque,Microsoft.OleDb.Date,0,,Week 10,England
